biome,sample,Firmicutes,Bacteroidetes,Unassigned,Proteobacteria,Chordata,Actinobacteria,Cyanobacteria,Verrucomicrobia,Tenericutes,Fusobacteria,Euryarchaeota,Others
gut,ERR695622,0.091870512,0.771908662,0.06861535,0.066876122,0,0.000645197,0,0,5.61E-05,0,0,2.81E-05
gut,SRR1635870,0.090909091,0,0.818181818,0.090909091,0,0,0,0,0,0,0,0
gut,ERR675677,0.088495575,0.778761062,0.115044248,0,0,0,0.008849558,0,0,0,0,0.008849558
gut,ERR695623,0.088344619,0.769658551,0.071949287,0.068837343,0,0.001037315,5.76E-05,8.64E-05,0,0,0,2.88E-05
gut,ERR1398091,0.087997973,0.84817462,0.052675052,0.009270046,0,0.000947736,0.000102013,0,0.00017441,1.32E-05,7.90E-05,0.000566009
gut,ERR525902,0.087948231,0.164023852,0.053293045,0.385298286,0,0.309195925,0.00010696,5.35E-05,0,0,0,8.02E-05
gut,ERR1611389,0.087557604,0.14516129,0.200460829,0.288018433,0,0.115207373,0,0,0,0.073732719,0.013824885,0.076036866
gut,ERR1719029,0.087557604,0.14516129,0.200460829,0.288018433,0,0.115207373,0,0,0,0.073732719,0.013824885,0.076036866
gut,ERR1778870,0.087557604,0.14516129,0.200460829,0.288018433,0,0.115207373,0,0,0,0.073732719,0.013824885,0.076036866
gut,ERR525862,0.087218315,0.033993125,0.037161024,0.001819857,0,0.839740277,4.49E-05,0,0,0,0,2.25E-05
gut,SRR5947955,0.086956522,0.710144928,0.202898551,0,0,0,0,0,0,0,0,0
gut,ERR525981,0.086782414,0.317894147,0.053934472,0.167656119,0,0.37292075,0.00025203,0,0,0.000280034,0,0.000280034
gut,ERR1398088,0.086653249,0.836909372,0.065607539,0.0048064,0,0.005645612,0.000163483,0,9.08E-05,0,1.45E-05,0.000108989
gut,ERR525748,0.086603115,0.059494425,0.092561069,0.003659886,0,0.743254745,4.26E-05,0.013873521,0.00012767,4.26E-05,0,0.000340455
gut,SRR5983388,0.086485969,0.455990805,0.331385883,0.124030265,9.58E-05,0.001053539,0.000670434,9.58E-05,0,0,0,0.000191553
gut,SRR5983296,0.086423905,0.216275942,0.268975788,0.413431975,0.00038432,0.010232513,0,0.0004804,0,0.001345119,0,0.002450038
gut,ERR525857,0.086134753,0.677737625,0.04655033,0.049902525,0,0.139175503,0.000285293,0,0.000166421,0,0,4.75E-05
gut,SRR5947839,0.085820896,0.798337856,0.087347354,0.010854817,0.01509498,0.002035278,0,0.00050882,0,0,0,0
gut,ERR525781,0.085208291,0.566351379,0.077077883,0.176574764,0,0.094586436,0,4.02E-05,0.000120749,0,0,4.02E-05
gut,ERR525900,0.085206815,0.000395187,0.039979802,0.001185562,0,0.87307895,4.39E-05,0,2.20E-05,0,0,8.78E-05
gut,ERR1398229,0.083094753,0.851293679,0.057083744,0.00788652,0,0.000297749,1.53E-05,0,0.000221403,1.53E-05,1.53E-05,7.63E-05
gut,ERR526045,0.082512654,0.406108997,0.053497862,0.072860674,0,0.384882489,1.96E-05,0,0,7.85E-05,0,3.92E-05
gut,ERR525760,0.082229479,0.637140865,0.068616299,0.119032767,0,0.092797123,0.00011008,0,0,0,0,7.34E-05
gut,ERR1398111,0.081543783,0.847166047,0.056604424,0.013801616,0,0.000651615,0.000109081,0,2.87E-06,4.59E-05,0,7.46E-05
gut,ERR525837,0.081506608,0.080918395,0.042370887,0.097231481,0,0.697541273,0,7.84E-05,0,0,0,0.000352927
gut,ERR2059958,0.081395349,0.348837209,0.127906977,0.430232558,0,0.011627907,0,0,0,0,0,0
gut,ERR526001,0.0812971,0.000171272,0.031228591,0.000342544,0,0.886703585,0,0,0.000171272,0,0,8.56E-05
gut,ERR525878,0.079800262,0.014201902,0.048149766,0.430556874,0,0.426949439,0.000132906,0,0,3.80E-05,0,0.000170879
gut,ERR525926,0.079742914,0.730504914,0.051577411,0.040022789,0,0.097884917,0.000195841,0,0,0,0,7.12E-05
gut,ERR1398191,0.07859996,0.834968346,0.0526805,0.029323469,0,0.004283274,0.000113048,0,6.28E-06,0,0,2.51E-05
gut,ERR1398196,0.078239079,0.865540257,0.047952241,0.006379813,0,0.000856784,4.15E-05,0,0,0.000958124,0,3.22E-05
gut,ERR525866,0.077638456,0.077101922,0.041849651,0.2375852,0,0.565725414,0,0,0,0,0,9.94E-05
gut,ERR526014,0.077435727,0.818829621,0.050393459,0.019634481,0,0.033681081,2.56E-05,0,0,0,0,0
gut,ERR1398115,0.077176151,0.853417708,0.055531411,0.010645687,0,0.002652283,0.00028838,0,0.000162468,0,0,0.000125912
gut,ERR1600432,0.077126689,0.000365097,0.072791165,0.710752099,0,0.138599854,0.00031946,0,0,0,0,4.56E-05
gut,ERR525933,0.077065057,0.694207677,0.053485141,0.017047222,0,0.158008254,4.15E-05,4.15E-05,8.30E-05,0,0,2.07E-05
gut,ERR1398258,0.076749272,0.594775097,0.040960772,0.020280755,0,9.98E-05,8.17E-05,0,0,0.26700725,0,4.54E-05
gut,ERR1398119,0.076340848,0.850499789,0.056127319,0.016721294,0,8.88E-05,8.14E-05,0.000103583,0,0,0,3.70E-05
gut,ERR525985,0.07562365,0.783118669,0.058310183,0.012851811,0,0.070039566,2.81E-05,0,0,0,0,2.81E-05
gut,SRR5947924,0.074766355,0.719626168,0.074766355,0.093457944,0,0,0,0,0,0.037383178,0,0
gut,ERR525841,0.073737289,0.000463465,0.049155103,0.558614425,0,0.317529175,2.78E-05,9.27E-06,9.27E-06,0.000241002,0,0.000213194
gut,ERR675669,0.071428571,0.80952381,0.095238095,0.023809524,0,0,0,0,0,0,0,0
gut,ERR525846,0.07128429,0.75382811,0.056949241,0.015638235,0,0.102202385,6.52E-05,0,0,0,0,3.26E-05
gut,ERR525949,0.070783552,0.384712457,0.059819395,0.383434125,0,0.101086582,1.64E-05,0,1.64E-05,0,0,0.000131111
gut,SRR5947925,0.070422535,0.85915493,0.070422535,0,0,0,0,0,0,0,0,0
gut,ERR525803,0.070020363,0.523463532,0.065947797,0.23412625,0,0.106256942,9.26E-05,0,0,0,0,9.26E-05
gut,SRR5983389,0.068670589,0.807534484,0.112522865,0.009838335,0,0.0008899,0,0.000494389,0,0,0,4.94E-05
gut,ERR1762096,0.068604913,0.781519044,0.09569529,0.000225378,0,0.000360604,0,0.053459545,0,0,0,0.000135227
gut,ERR1762095,0.068309222,0.782504521,0.09624774,0.000180832,0,0.000271248,0,0.052350814,4.52E-05,0,0,9.04E-05
gut,ERR525790,0.067901965,0.334862657,0.075124319,0.506807956,0,0.015214303,0,0,0,0,0,8.88E-05
gut,SRR5947883,0.066598847,0.518887759,0.329806714,0.08307901,0,0.000746016,0.000610376,6.78E-05,0,0,0,0.000203459
gut,ERR1398219,0.066307067,0.858372577,0.061830699,0.011775502,0,0.0012763,0.000251534,0,5.12E-05,0,0,0.000135083
gut,ERR1762097,0.065130805,0.787996741,0.092151715,0.000362089,0,0.000543134,0,0.053770254,0,0,0,4.53E-05
gut,ERR526066,0.065127917,0.839203031,0.06299986,0.011645854,0,0.020111314,0,0,0.000701557,0,0,0.000210467
gut,ERR1762098,0.064635522,0.788445046,0.089911984,0.000541638,0,0.000315956,0,0.056014444,0,0,0,0.00013541
gut,ERR525829,0.064236863,0.281642282,0.049800883,0.210090035,0,0.39390529,6.49E-05,2.16E-05,0.000151502,0,0,8.66E-05
gut,ERR1398193,0.063631331,0.866082862,0.054605848,0.014466496,0,0.000296376,0.000145392,0,0.000134208,0.000564792,0,7.27E-05
gut,SRR5983423,0.063013699,0.098630137,0.589041096,0.010958904,0.197260274,0.01369863,0,0.002739726,0,0.008219178,0,0.016438356
gut,ERR526054,0.062245918,0.044051983,0.05044985,0.280039987,0,0.562745751,0,6.66E-05,0.000266578,0,0,0.000133289
gut,ERR525710,0.061259089,0.417115624,0.051143428,0.373055043,0,0.096579136,1.88E-05,1.88E-05,0.000489771,0.000244886,0,7.53E-05
gut,ERR2059955,0.060344828,0.405172414,0.129310345,0.405172414,0,0,0,0,0,0,0,0
gut,ERR1398131,0.060157291,0.813021923,0.078632059,0.043268113,0,0.001656942,2.64E-05,2.64E-06,0,0.003157967,0,7.66E-05
gut,ERR1398144,0.059840258,0.879670988,0.052289917,0.007722391,0,0.000330865,3.97E-05,0,0,1.32E-05,6.62E-06,8.60E-05
gut,SRR5947918,0.058823529,0.705882353,0.235294118,0,0,0,0,0,0,0,0,0
gut,ERR526058,0.057426514,0.03506424,0.045235546,0.272045941,0,0.590057427,0,2.43E-05,0,0,0,0.000146
gut,ERR2059956,0.057142857,0.184415584,0.096103896,0.65974026,0,0.002597403,0,0,0,0,0,0
gut,ERR1398105,0.056458343,0.64283747,0.063911304,0.234289379,0,0.002450064,2.06E-05,0,4.11E-06,0,0,2.88E-05
gut,ERR1398181,0.056260992,0.791211427,0.054841976,0.002851356,0,0.000526302,0.000193199,0,1.33E-05,0.09399483,0,0.000106593
gut,ERR526037,0.056152957,0.012863675,0.046304206,0.025425858,0,0.8584242,0.000200995,2.51E-05,0,0,0,0.000602985
gut,SRR5947911,0.056105611,0.917491749,0.02310231,0,0,0,0,0.00330033,0,0,0,0
gut,SRR5983318,0.055535258,0.718450859,0.181585678,0.041651443,0,0.00189989,0,0.000146145,0,0,0,0.000730727
gut,ERR1398120,0.054953958,0.875044701,0.051707568,0.017215368,0,0.000620223,0.000312905,0,0,3.35E-05,0,0.000111752
gut,ERR1398134,0.054528022,0.815339649,0.083342133,0.04599614,0,0.000696911,5.07E-05,0,0,0,8.45E-06,3.80E-05
gut,SRR5983267,0.05402502,0.740409606,0.198010881,0.005267353,0.000173268,0.001420799,0,6.93E-05,0,0.000277229,0,0.000346536
gut,ERR525735,0.054001791,0.804083211,0.056831135,0.021128481,0,0.063853607,4.07E-05,0,2.04E-05,0,0,4.07E-05
gut,ERR1398146,0.053844612,0.869910364,0.044497265,0.031547295,0,2.29E-05,0.000154644,0,5.73E-06,5.73E-06,0,1.15E-05
gut,ERR525894,0.05328698,0.903050301,0.033508141,0.000392827,0,0.009663544,9.82E-05,0,0,0,0,0
gut,ERR525707,0.051885838,0.89180892,0.045003711,0.000269887,0,0.01032319,0.000303623,0,0.000337359,0,0,6.75E-05
gut,ERR525750,0.051461043,0.212065545,0.045264163,0.155093443,0,0.536042325,4.90E-05,0,0,0,0,2.45E-05
gut,ERR525853,0.04949671,0.312950295,0.04015918,0.073113637,0,0.523655942,5.20E-05,0,0.000234088,0.000260098,0,7.80E-05
gut,ERR525762,0.049473283,0.581495114,0.062063714,0.00890976,0,0.297956593,0,0,2.54E-05,0,0,7.62E-05
gut,ERR525861,0.047880353,0.636432107,0.061695718,0.082676996,0,0.171121153,0.000129116,0,0,0,0,6.46E-05
gut,SRR5947899,0.047619048,0.761904762,0.19047619,0,0,0,0,0,0,0,0,0
gut,ERR525736,0.046869542,0.392811396,0.043919575,0.505725265,0,0.010518961,0,0,5.82E-05,0,0,9.70E-05
gut,SRR5947970,0.046153846,0.676923077,0.184615385,0.092307692,0,0,0,0,0,0,0,0
gut,ERR526069,0.045970871,0.010375077,0.050975651,0.427149525,0,0.465275825,0.000112467,0,0,0,0,0.000140584
gut,ERR525719,0.045460627,0.599202633,0.063548551,0.28951382,0,0.002087068,2.68E-05,0,5.35E-05,0,0,0.000107029
gut,SRR5983308,0.044330586,0.428751764,0.437959456,0.054132323,0,0.001336601,0,0.000297022,0,0.032895225,0,0.000297022
gut,ERR525877,0.043285914,0.057511718,0.052758819,0.616955842,0,0.229257462,0,0,8.22E-05,0,0,0.000148014
gut,ERR2059959,0.041666667,0.125,0.0625,0.770833333,0,0,0,0,0,0,0,0
gut,ERR525756,0.041139562,0.887841275,0.064269968,0.000406987,0,0.006308292,0,0,0,0,0,3.39E-05
gut,ERR1398166,0.040243856,0.783109756,0.062028243,0.113949756,0,0.000344838,8.94E-05,1.28E-05,2.13E-05,8.51E-06,0,0.000191577
gut,ERR525807,0.040095431,0.00085461,0.067122458,0.219883916,0,0.671865541,0,0,3.56E-05,0,0,0.000142435
gut,ERR1398225,0.03850463,0.86836497,0.066736011,0.025774037,0,0.000240654,3.74E-05,0.000318198,0,0,0,2.41E-05
gut,ERR525749,0.038461538,0.731703411,0.087946405,0.092804142,0,0.049057812,0,0,0,0,0,2.67E-05
gut,ERR525821,0.038187021,0.623918692,0.070025984,0.170114791,0,0.097654837,0,0,0,3.29E-05,0,6.58E-05
gut,ERR525974,0.037961129,0.644643144,0.057637736,0.177383948,0,0.082213418,8.03E-05,0,5.35E-05,0,0,2.68E-05
gut,ERR525850,0.037588333,0.7409788,0.05377011,0.158509998,0,0.009039994,0,0,0,0,0,0.000112765
gut,ERR525838,0.037418919,0.261214055,0.052631579,0.564939044,0,0.083754147,0,0,0,0,0,4.23E-05
gut,ERR525825,0.037228513,0.001208171,0.041077801,0.106290916,0,0.814138406,0,2.81E-05,0,2.81E-05,0,0
gut,ERR525929,0.037084646,0.833344045,0.054737879,0.040705272,0,0.034021038,2.14E-05,0,6.43E-05,0,0,2.14E-05
gut,ERR2059963,0.036082474,0.469072165,0.175257732,0.319587629,0,0,0,0,0,0,0,0
gut,ERR525970,0.035782791,0.00014386,0.052978862,0.90741167,0,0.003596501,0,0,9.59E-06,9.59E-06,0,6.71E-05
gut,SRR5947943,0.034482759,0.775862069,0.189655172,0,0,0,0,0,0,0,0,0
gut,ERR526046,0.03361747,0.722464323,0.067857485,0.172732497,0,0.003256393,0,0,0,0,0,7.18E-05
gut,ERR1611423,0.032669062,0.021561581,0.305129043,0.27768703,0,0.16759229,0.007187194,0.005880431,0,0,0.000653381,0.181639987
gut,SRR5947931,0.032,0.968,0,0,0,0,0,0,0,0,0,0
gut,SRR5947941,0.03125,0.703125,0.265625,0,0,0,0,0,0,0,0,0
gut,ERR525830,0.030956995,0.593167896,0.038614202,0.210463808,0,0.126750219,1.56E-05,1.56E-05,0,0,0,1.56E-05
gut,ERR525826,0.030712337,0.909357952,0.040600084,0.005612673,0,0.013507134,0,0,0.000183592,2.62E-05,0,0
gut,ERR1719063,0.030618494,0.020208206,0.344458053,0.260869565,0,0.157379057,0.006736069,0.005511329,0,0,0.000918555,0.173300674
gut,ERR1778904,0.030618494,0.020208206,0.344458053,0.260869565,0,0.157379057,0.006736069,0.005511329,0,0,0.000918555,0.173300674
gut,ERR525834,0.030561563,0.468547256,0.044202571,0.098124955,0,0.358373535,0.000118824,0,2.38E-05,0,0,4.75E-05
gut,ERR525758,0.030445439,0.738358105,0.051087176,0.096103254,0,0.083916084,8.99E-05,0,0,0,0,0
gut,ERR525977,0.029147159,0.000504911,0.037845405,0.258767098,0,0.673620674,2.30E-05,4.59E-05,0,0,0,4.59E-05
gut,ERR525870,0.028206183,0.479882103,0.047038865,0.434522586,0,0.010058949,0,1.71E-05,0.000257043,0,0,1.71E-05
gut,ERR525989,0.027729749,0.392000783,0.071771115,0.361759045,0,0.146674061,3.26E-05,3.26E-05,0,0,0,0
gut,ERR525937,0.025080809,0.502992937,0.042439842,0.054810647,0,0.374595954,2.00E-05,0,0,0,0,5.99E-05
gut,ERR1146193,0.024586721,0.014895352,0.630890311,0.049595987,0.263475747,0.000190269,4.94E-06,2.47E-05,0.00019274,0,0,0.016143221
gut,ERR2198681,0.021494787,0.001027639,0.48324734,0.487571988,4.28E-05,0.000342546,0.000706502,2.14E-05,0,0.00276178,0,0.00278319
gut,ERR526038,0.020626892,0.182821578,0.040464058,0.746648365,0,0.009382697,1.88E-05,0,0,0,0,3.76E-05
gut,ERR2059972,0.020618557,0.134020619,0.072164948,0.773195876,0,0,0,0,0,0,0,0
gut,ERR2059969,0.020408163,0.183673469,0.051020408,0.744897959,0,0,0,0,0,0,0,0
gut,ERR525909,0.020372307,0.801234051,0.052478561,0.06630412,0,0.059443631,2.09E-05,0,0.000104581,0,0,4.18E-05
gut,ERR525986,0.020211716,0.917864195,0.058139535,0.000246819,0,0.003537736,0,0,0,0,0,0
gut,ERR1146183,0.019777448,0.04857544,0.510246648,0.120258302,0.285095223,0.000464449,6.39E-06,2.13E-05,0.000351533,0,0,0.015203261
gut,ERR2198672,0.019603271,0.000262349,0.507731996,0.467665535,0,0.001588667,0.000685021,1.46E-05,0,0.001486642,0,0.000961945
gut,ERR525906,0.019243134,0.120304032,0.056489391,0.68735648,0,0.11651511,0,0,0,2.30E-05,0,6.89E-05
gut,ERR2198630,0.018307628,0.000546778,0.507796297,0.468145481,2.36E-05,0.001626193,0.000697613,3.77E-05,4.71E-06,0.001852445,0,0.000961575
gut,ERR1146187,0.017804739,0.015666364,0.546102289,0.148311259,0.252164027,0.00035708,0,2.46E-05,0.000332454,0,0,0.019237163
gut,ERR525892,0.017100669,0.629443439,0.055130201,0.286210088,0,0.012073535,0,0,4.21E-05,0,0,0
gut,ERR526009,0.016332002,0.850960223,0.043661432,0.008754172,0,0.080155387,5.47E-05,2.74E-05,5.47E-05,0,0,0
gut,ERR525698,0.015720897,0.79743938,0.055362713,0.129892343,0,0.001509206,2.52E-05,5.03E-05,0,0,0,0
gut,ERR1146184,0.015413105,0.016619124,0.532782784,0.110432072,0.312055494,0.000260877,0,4.28E-06,0.000350687,0,4.28E-06,0.012077305
gut,ERR1146190,0.015041473,0.016648418,0.570028122,0.113293527,0.245248092,0.00038992,1.18E-05,0,0.000283578,0,0,0.039055054
gut,SRR5947901,0.014705882,0.676470588,0.308823529,0,0,0,0,0,0,0,0,0
gut,ERR525858,0.014390266,0.492793642,0.044719828,0.210847701,0,0.237203664,2.24E-05,2.24E-05,0,0,0,0
gut,ERR1146188,0.014384546,0.012497764,0.549388094,0.126899043,0.251790134,0.000144249,2.88E-05,5.77E-06,0.000190409,1.15E-05,0,0.0446596
gut,ERR2198671,0.013989976,0.000261495,0.509755212,0.471664124,0,0.001176727,0.000610155,2.91E-05,0,0.001714244,0,0.000799012
gut,ERR526006,0.013972182,0.92952886,0.051532942,0.000420849,0,0.004439955,2.10E-05,0,8.42E-05,0,0,0
gut,ERR1146185,0.013424233,0.013106394,0.483961631,0.133885207,0.3422483,0.000328553,2.14E-05,2.14E-05,2.50E-05,0,0,0.01297783
gut,ERR525927,0.013174331,0.818240869,0.049499509,0.010243001,0,0.108825636,0,0,0,0,0,1.67E-05
gut,ERR1146186,0.013094889,0.011573892,0.50511055,0.117084553,0.243903486,0.000504613,1.79E-05,1.43E-05,0.000110943,0,0,0.108584864
gut,ERR525818,0.012532216,0.644061461,0.051604399,0.279997639,0,0.011745264,0,0,0,0,0,5.90E-05
gut,ERR525962,0.012301456,0.000188528,0.059669133,0.926992506,0,0.000730546,0,0,7.07E-05,0,0,4.71E-05
gut,ERR1600437,0.012143228,0,0.088635184,0.576336274,0,0.322885314,0,0,0,0,0,0
gut,ERR525954,0.011775493,0.124318324,0.053037981,0.545316346,0,0.265503595,2.41E-05,0,0,0,0,2.41E-05
gut,ERR2059953,0.011594203,0.620289855,0.176811594,0.191304348,0,0,0,0,0,0,0,0
gut,ERR525997,0.010307988,0.489337284,0.063600701,0.029108589,0,0.407624572,2.09E-05,0,0,0,0,0
gut,ERR525817,0.010243576,0.828905849,0.05373603,0.055399251,0,0.051653117,1.55E-05,0,0,0,0,4.66E-05
gut,ERR525914,0.010226564,0.093494076,0.059530243,0.651839534,0,0.184660154,4.16E-05,0,0.000124714,0,0,8.31E-05
gut,ERR525770,0.010027252,0.205849924,0.05752148,0.726414113,0,8.32E-05,0,4.16E-05,2.08E-05,0,0,4.16E-05
gut,ERR526005,0.009165006,0.817073605,0.052124858,0.038582005,0,0.08285877,7.12E-05,0,7.12E-05,3.56E-05,0,1.78E-05
gut,SRR5947933,0.009090909,0.554545455,0.318181818,0.118181818,0,0,0,0,0,0,0,0
gut,ERR525947,0.009044033,0.000151316,0.051715107,0.938007054,0,0.001047571,0,0,1.16E-05,0,0,2.33E-05
gut,ERR525941,0.008923774,0.539207032,0.045847087,0.079277654,0,0.326725263,1.92E-05,0,0,0,0,0
gut,ERR525798,0.008875154,0.003486667,0.069257895,0.9182218,0,0.000118864,0,0,0,0,0,3.96E-05
gut,ERR2059962,0.008849558,0.371681416,0.14159292,0.433628319,0,0.03539823,0,0,0,0,0,0.008849558
gut,ERR525966,0.008774597,0.664045871,0.047695582,0.279397072,0,0,8.69E-05,0,0,0,0,0
gut,ERR1146189,0.008605028,0.014047607,0.578295714,0.076107292,0.256641047,0.00034173,3.09E-05,1.16E-05,4.44E-05,1.93E-06,0,0.065872772
gut,ERR2059960,0.008474576,0.186440678,0.093220339,0.711864407,0,0,0,0,0,0,0,0
gut,ERR525728,0.008382461,0.002266028,0.047568165,0.939627856,0,0.002044952,0,0,0,3.68E-05,0,7.37E-05
gut,ERR526074,0.005515424,0.204509957,0.049882858,0.608697774,0,0.131369582,0,0,0,0,0,2.44E-05
gut,ERR525874,0.005467368,0.427970871,0.050837334,0.393512669,0,0.122165813,0,0,2.30E-05,0,0,2.30E-05
gut,ERR525782,0.00503387,0.000124293,0.077931763,0.916599341,0,6.21E-05,0,0,0,0.000124293,0,0.000124293
gut,ERR2059954,0.00390625,0.167317708,0.078776042,0.747395833,0,0.001953125,0,0,0,0,0,0.000651042
gut,ERR1146194,0.003806178,0.001482431,0.648802496,0.019917489,0.319998284,3.77E-05,4.77E-06,2.86E-06,1.62E-05,0,0,0.005931632
gut,ERR526062,0.003636915,0.000303076,0.058918018,0.882739809,0,0.054341567,0,0,3.03E-05,0,0,3.03E-05
gut,ERR525998,0.003479278,0.929305992,0.059209311,0,0,0.007913049,0,0,0,0,0,9.24E-05
gut,ERR1146198,0.002815013,0.002120731,0.676758601,0.022086898,0.274014087,2.14E-05,0,5.77E-06,2.47E-06,0,0,0.022175022
gut,ERR1744182,0.002487137,0,0.045888629,0.951624233,0,0,0,0,0,0,0,0
gut,ERR525854,0.002217334,0.335521337,0.051227453,0.597958645,0,0.013004839,0,0,0,1.76E-05,0,5.28E-05
gut,ERR1146192,0.002015513,0.002236949,0.670149666,0.005557022,0.316912509,2.65E-05,0,3.19E-06,1.47E-06,4.91E-07,0,0.003096672
gut,ERR525942,0.001952181,0.000231942,0.045692638,0.95196861,0,0.000115971,1.93E-05,0,0,0,0,1.93E-05
gut,ERR525883,0.001844691,0.000762709,0.048582781,0.948561496,0,0.000177374,0,1.77E-05,0,0,0,5.32E-05
gut,ERR1146197,0.001633855,0.000495951,0.691137832,0.014294516,0.28880611,2.36E-05,6.55E-07,1.24E-05,0,0,0,0.003595071
gut,ERR1146196,0.001618913,0.000499721,0.705358685,0.017934501,0.260989064,1.77E-05,4.27E-06,4.57E-06,1.83E-06,6.09E-07,5.18E-06,0.013564989
gut,ERR1146195,0.001311685,0.000952264,0.734857128,0.015439366,0.241481121,2.34E-05,0,2.57E-06,3.43E-06,0,0,0.005929009
gut,ERR526086,0.0012573,0.94023767,0.056274335,0.002149578,0,8.11E-05,0,0,0,0,0,0
gut,ERR525822,0.001168429,0.012989036,0.051177192,0.931510584,0,0.003076863,0,0,1.95E-05,1.95E-05,0,3.89E-05
gut,ERR525711,0.00111172,0.001941805,0.054933816,0.941938544,0,4.45E-05,0,0,0,0,0,2.96E-05
gut,ERR1146191,0.001100522,0.00084853,0.734382781,0.010227689,0.251948814,1.17E-05,0,3.17E-07,7.92E-06,0,0,0.001471694
gut,ERR525934,0.00085485,0.001329766,0.052715731,0.944988839,0,1.58E-05,3.17E-05,0,3.17E-05,1.58E-05,0,1.58E-05
gut,ERR1725588,0,0.25,0.75,0,0,0,0,0,0,0,0,0
gut,ERR1725589,0,0.2,0.7,0,0,0,0,0,0,0,0,0.1
gut,ERR1725592,0,0,1,0,0,0,0,0,0,0,0,0
gut,ERR1725593,0,0,0.5,0,0,0.5,0,0,0,0,0,0
gut,ERR1725594,0,0,0.666666667,0,0,0,0,0,0,0,0,0.333333333
gut,ERR1725599,0,0,1,0,0,0,0,0,0,0,0,0
gut,ERR1725603,0,0,1,0,0,0,0,0,0,0,0,0
gut,ERR1725621,0,0,1,0,0,0,0,0,0,0,0,0
gut,ERR2059961,0,0.2,0,0.8,0,0,0,0,0,0,0,0
gut,ERR2059964,0,0.475524476,0.132867133,0.391608392,0,0,0,0,0,0,0,0
gut,ERR2059965,0,0.333333333,0.166666667,0.5,0,0,0,0,0,0,0,0
gut,ERR2059966,0,0.076246334,0.079178886,0.835777126,0,0,0.008797654,0,0,0,0,0
gut,ERR2059967,0,0.384615385,0.038461538,0.576923077,0,0,0,0,0,0,0,0
gut,ERR2059970,0,0,0.25,0.75,0,0,0,0,0,0,0,0
gut,ERR2059971,0,0,0.136363636,0.863636364,0,0,0,0,0,0,0,0
gut,ERR2059973,0,0,0,1,0,0,0,0,0,0,0,0
gut,ERR2059975,0,0.121212121,0.101010101,0.777777778,0,0,0,0,0,0,0,0
gut,ERR2059976,0,0,0.125,0.875,0,0,0,0,0,0,0,0
gut,ERR675609,0,0,0.5,0.5,0,0,0,0,0,0,0,0
gut,ERR878220,0,0,1,0,0,0,0,0,0,0,0,0
gut,ERR878228,0,0,1,0,0,0,0,0,0,0,0,0
gut,SRR1634036,0,0,0.852941176,0.058823529,0,0.029411765,0.029411765,0,0,0,0,0.029411765
gut,SRR1634039,0,0,0.5,0,0,0,0.05,0,0,0,0,0.45
gut,SRR5947897,0,0.814814815,0.185185185,0,0,0,0,0,0,0,0,0
gut,SRR5947900,0,0,1,0,0,0,0,0,0,0,0,0
gut,SRR5947906,0,0,0.9375,0,0,0,0,0,0.0625,0,0,0
gut,SRR5947907,0,1,0,0,0,0,0,0,0,0,0,0
gut,SRR5947908,0,1,0,0,0,0,0,0,0,0,0,0
gut,SRR5947910,0,0,1,0,0,0,0,0,0,0,0,0
gut,SRR5947915,0,0.081632653,0.551020408,0,0,0,0,0,0.367346939,0,0,0
gut,SRR5947916,0,0.379310345,0.482758621,0.137931034,0,0,0,0,0,0,0,0
gut,SRR5947922,0,0.928571429,0.071428571,0,0,0,0,0,0,0,0,0
gut,SRR5947928,0,0.888888889,0.111111111,0,0,0,0,0,0,0,0,0
gut,SRR5947929,0,1,0,0,0,0,0,0,0,0,0,0
gut,SRR5947934,0,0.64516129,0.35483871,0,0,0,0,0,0,0,0,0
gut,SRR5947938,0,0,1,0,0,0,0,0,0,0,0,0
gut,SRR5947939,0,0,0,0,0,1,0,0,0,0,0,0
gut,SRR5947946,0,0.333333333,0.666666667,0,0,0,0,0,0,0,0,0
gut,SRR5947952,0,0.045454545,0,0,0,0,0,0,0.954545455,0,0,0
gut,SRR5947959,0,0.866666667,0.133333333,0,0,0,0,0,0,0,0,0
gut,SRR5947962,0,1,0,0,0,0,0,0,0,0,0,0
gut,SRR5947963,0,0,1,0,0,0,0,0,0,0,0,0
gut,SRR5947967,0,0,1,0,0,0,0,0,0,0,0,0
gut,SRR5947968,0,0.8,0.2,0,0,0,0,0,0,0,0,0
gut,gut1,0,0,0,0,0,0,0,0,0,0,0,0
gut,gut2,0,0,0,0,0,0,0,0,0,0,0,0
gut,gut3,0,0,0,0,0,0,0,0,0,0,0,0
gut,gut4,0,0,0,0,0,0,0,0,0,0,0,0
gut,gut5,0,0,0,0,0,0,0,0,0,0,0,0
gut,gut6,0,0,0,0,0,0,0,0,0,0,0,0
gut,gut7,0,0,0,0,0,0,0,0,0,0,0,0
gut,gut8,0,0,0,0,0,0,0,0,0,0,0,0
gut,gut9,0,0,0,0,0,0,0,0,0,0,0,0
gut,gut10,0,0,0,0,0,0,0,0,0,0,0,0
gut,gut11,0,0,0,0,0,0,0,0,0,0,0,0
gut,gut12,0,0,0,0,0,0,0,0,0,0,0,0
gut,gut13,0,0,0,0,0,0,0,0,0,0,0,0
gut,gut14,0,0,0,0,0,0,0,0,0,0,0,0
gut,gut15,0,0,0,0,0,0,0,0,0,0,0,0
gut,gut16,0,0,0,0,0,0,0,0,0,0,0,0
