ID,Type,Group,Acidobacteria,Actinobacteria,Alveolata,Amoebozoa,Aquificae,Bacteroidetes,Balneolaeota,Chlamydiae,Chloroflexi,Crenarchaeota,Cyanobacteria,Deinococcus-Thermus,Diplomonadida,dsDNA,dsRNA,Elusimicrobia,environmental,Euglenozoa,Euryarchaeota,Fibrobacteres,Firmicutes,Fungi,Fusobacteria,Gemmatimonadetes,Kiritimatiellaeota,Metazoa,Nanoarchaeota,Nitrospirae,Nucleariidae,Parabasalia,Planctomycetes,Proteobacteria,Retro-transcribing,Rhizaria,Rhodothermaeota,Spirochaetes,ssRNA,Stramenopiles,Synergistetes,Tenericutes,Thaumarchaeota,Thermodesulfobacteria,Thermotogae,unclassified,Verrucomicrobia,Viridiplantae
lake6,lake,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF02326,soil,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625
PF02465,soil,4,0.00621118,0.069565217,0,0,0.00621118,0,0.001242236,0,0.00621118,0,0,0,0,0,0,0,0,0,0,0.001242236,0.291925466,0,0,0.002484472,0,0.002484472,0,0.003726708,0,0,0.007453416,0.568944099,0,0,0.001242236,0.008695652,0,0,0.001242236,0,0,0.002484472,0.004968944,0.009937888,0.002484472,0.001242236
PF02656,soil,4,0.001243781,0.375621891,0.018656716,0.001243781,0.003731343,0.110696517,0,0.001243781,0,0.001243781,0.001243781,0.001243781,0,0,0.001243781,0,0,0.009950249,0.001243781,0,0.073383085,0.160447761,0,0,0,0.001243781,0,0.003731343,0.001243781,0,0.007462687,0.211442786,0,0.001243781,0.002487562,0,0,0.001243781,0,0,0,0.001243781,0,0.001243781,0,0.004975124
PF03203,soil,4,0.007117438,0,0.039145907,0,0,0.402135231,0.003558719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003558719,0,0,0,0,0.003558719,0.540925267,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF03350,soil,4,0,0.082608696,0,0,0.010869565,0.02173913,0,0,0.004347826,0,0,0.015217391,0,0,0,0,0,0,0.002173913,0,0,0,0,0,0,0.002173913,0,0.008695652,0,0,0,0.819565217,0,0,0,0,0,0,0,0,0,0,0,0.004347826,0.002173913,0.026086957
PF03626,soil,4,0.006160164,0.055441478,0,0,0,0.229979466,0.001026694,0.001026694,0.008213552,0,0,0,0,0,0,0,0,0,0.021560575,0,0.176591376,0,0,0.002053388,0,0.002053388,0,0,0,0,0.006160164,0.481519507,0,0,0.002053388,0,0,0,0,0,0,0,0,0.001026694,0.004106776,0.001026694
PF03729,soil,4,0.002361275,0.325855962,0,0,0,0.108618654,0,0.001180638,0.002361275,0,0,0,0,0,0,0,0,0,0.027154664,0.001180638,0.118063754,0.001180638,0.001180638,0.001180638,0,0,0,0.002361275,0,0,0.007083825,0.388429752,0,0,0,0.003541913,0,0,0.003541913,0,0,0,0,0.002361275,0.001180638,0.001180638
PF03733,soil,4,0,0.462318841,0,0.001449275,0,0.08115942,0,0,0.010144928,0,0,0,0,0,0.001449275,0,0,0,0.020289855,0,0.066666667,0.175362319,0,0.001449275,0,0.002898551,0,0.001449275,0.001449275,0.001449275,0,0.163768116,0,0.001449275,0,0,0,0,0,0.001449275,0,0,0,0.005797101,0,0
PF03777,soil,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF03780,soil,4,0,0.390738061,0,0,0,0,0,0.001447178,0.01447178,0,0,0.010130246,0,0,0,0,0,0,0,0,0.544138929,0,0.002894356,0,0.001447178,0,0,0,0,0,0,0.001447178,0,0,0,0,0,0,0.002894356,0.010130246,0,0,0.00723589,0.013024602,0,0
PF03988,soil,4,0,0.385714286,0,0,0,0.076190476,0,0,0,0,0,0.004761905,0,0,0,0,0,0,0,0,0.080952381,0.004761905,0,0,0,0,0,0,0,0,0,0.442857143,0,0,0,0,0,0.004761905,0,0,0,0,0,0,0,0
PF03993,soil,4,0.00131406,0.550591327,0,0,0,0.295663601,0.00131406,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005256242,0,0,0,0,0,0,0,0,0,0,0.14586071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF03994,soil,4,0.001636661,0.301145663,0,0,0,0.081833061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258592471,0,0,0.003273322,0.001636661,0,0,0,0,0,0.003273322,0.338788871,0,0,0.003273322,0,0,0,0,0,0,0,0,0.003273322,0.001636661,0.001636661
PF04087,soil,4,0,0.301003344,0,0,0,0.304347826,0.001672241,0,0.010033445,0,0.001672241,0,0,0,0,0,0,0,0.060200669,0,0.071906355,0.006688963,0,0.001672241,0,0.04180602,0,0.001672241,0,0,0.003344482,0.178929766,0,0,0.003344482,0,0,0.006688963,0,0,0,0,0.001672241,0.001672241,0,0.001672241
PF04120,soil,4,0.010714286,0.114285714,0,0,0,0.317857143,0,0,0.003571429,0,0,0.003571429,0,0,0,0,0,0,0,0,0,0.128571429,0,0,0,0.003571429,0,0.003571429,0,0,0.007142857,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.007142857,0
PF04186,soil,4,0,0.284351145,0,0,0,0.001908397,0,0,0,0,0,0,0,0,0,0,0,0,0.032442748,0.000954198,0.158396947,0,0,0,0,0,0,0,0,0,0.002862595,0.51240458,0,0,0.001908397,0.002862595,0,0,0,0,0,0,0,0,0.000954198,0.000954198
PF04214,soil,4,0.002159827,0.002159827,0,0,0,0.006479482,0.002159827,0,0,0,0,0,0,0,0,0,0,0,0.01511879,0,0,0,0,0.004319654,0,0.002159827,0,0,0,0,0,0.956803456,0,0,0.004319654,0,0,0,0,0,0,0,0,0.004319654,0,0
PF04256,soil,4,0,0.013888889,0,0,0,0.430555556,0,0,0,0.013888889,0,0,0,0,0,0,0,0,0.125,0,0.208333333,0,0,0,0,0,0,0,0,0,0.041666667,0.125,0,0,0,0.013888889,0,0,0,0,0,0.013888889,0,0,0.013888889,0
PF04294,soil,4,0,0.428294574,0,0,0,0.031007752,0,0,0.01744186,0,0,0.013565891,0,0,0,0,0,0,0,0,0.457364341,0,0,0,0,0,0,0,0,0,0,0.040697674,0,0,0,0,0,0,0,0,0,0,0,0.011627907,0,0
PF04306,soil,4,0,0.284615385,0,0,0,0.24,0,0,0.009230769,0,0.003076923,0.010769231,0,0,0,0,0,0,0.043076923,0,0.278461538,0,0,0.001538462,0.001538462,0,0,0,0,0,0.007692308,0.106153846,0,0,0,0.004615385,0,0,0,0,0,0,0,0.001538462,0.006153846,0.001538462
PF04328,soil,4,0.002666667,0.365333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090666667,0,0,0.005333333,0,0.005333333,0,0,0,0,0,0.528,0,0,0,0,0,0,0,0,0,0,0,0.002666667,0,0
PF04341,soil,4,0.001582278,0.493670886,0,0,0.004746835,0.009493671,0,0,0,0,0,0.003164557,0,0,0,0,0,0,0.001582278,0,0.129746835,0,0,0.001582278,0,0.001582278,0,0,0,0,0.004746835,0.340189873,0,0,0,0,0,0,0,0,0,0,0,0,0.006329114,0.001582278
PF04347,soil,4,0.004733728,0.065088757,0,0,0,0,0.001183432,0.001183432,0.00591716,0,0,0,0,0,0,0,0,0,0,0.001183432,0.267455621,0,0,0.001183432,0,0,0,0.003550296,0,0,0.007100592,0.615384615,0,0,0.001183432,0.008284024,0,0,0,0,0,0.002366864,0.002366864,0.008284024,0.002366864,0.001183432
PF04366,soil,4,0.006791171,0,0,0,0,0.069609508,0,0,0,0,0,0,0,0,0.001697793,0,0,0,0,0,0.005093379,0.208828523,0,0,0,0.003395586,0,0.003395586,0,0,0.006791171,0.640067912,0,0.001697793,0,0.001697793,0,0.010186757,0.005093379,0,0,0,0.003395586,0.003395586,0.003395586,0.025466893
PF04367,soil,4,0.002717391,0,0,0,0.001358696,0.192934783,0.001358696,0.001358696,0.002717391,0,0.002717391,0.002717391,0,0,0,0,0,0,0.043478261,0.001358696,0.057065217,0,0.001358696,0.002717391,0.001358696,0,0,0.005434783,0,0,0.00951087,0.637228261,0,0,0,0.002717391,0,0,0.002717391,0,0,0,0,0.002717391,0.006793478,0.017663043
PF04380,soil,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001375516,0,0,0,0,0,0.995873453,0,0.001375516,0,0,0,0,0,0,0,0,0,0.001375516,0,0
PF04417,soil,4,0,0.842424242,0.02020202,0,0.002020202,0,0,0,0,0,0,0,0,0,0,0,0,0.016161616,0,0,0.012121212,0.006060606,0,0,0,0,0,0,0,0,0,0.072727273,0,0,0,0,0,0.012121212,0.004040404,0,0,0,0.01010101,0,0,0.002020202
PF04505,soil,4,0,0.522012579,0,0,0,0.283018868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006289308,0.006289308,0,0,0,0.031446541,0,0,0,0,0.006289308,0.13836478,0,0.006289308,0,0,0,0,0,0,0,0,0,0,0,0
PF04706,soil,4,0,0,0.083333333,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667,0,0,0,0.5,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF04956,soil,4,0.003215434,0.009646302,0,0,0,0,0.003215434,0,0,0.003215434,0.003215434,0.003215434,0,0,0,0,0,0,0,0,0.032154341,0,0,0,0,0.006430868,0,0.003215434,0,0,0,0.922829582,0,0,0.006430868,0.003215434,0,0,0,0,0,0,0,0,0,0
PF05071,soil,4,0,0,0.005444646,0.001814882,0,0,0,0,0,0,0,0,0,0,0.001814882,0,0,0.012704174,0,0,0,0.215970962,0,0,0,0.09800363,0,0,0.001814882,0,0,0.618874773,0,0.001814882,0,0,0,0.012704174,0,0,0,0,0,0.001814882,0,0.02722323
PF05101,soil,4,0.009966777,0,0,0,0,0,0,0,0,0,0.003322259,0,0,0,0,0,0,0,0,0,0.006644518,0,0.003322259,0,0,0.003322259,0,0.003322259,0,0,0,0.956810631,0,0,0.006644518,0.003322259,0,0,0,0,0,0,0,0.003322259,0,0
PF05119,soil,4,0.007017544,0.094736842,0,0,0,0.024561404,0.003508772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343859649,0,0,0,0,0.003508772,0,0.003508772,0,0,0.007017544,0.49122807,0,0,0.003508772,0,0,0,0.003508772,0,0,0,0.003508772,0.007017544,0,0.003508772
PF05120,soil,4,0,0.696774194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24516129,0,0,0.006451613,0,0,0,0,0,0,0,0.051612903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF05154,soil,4,0.001133787,0.265306122,0,0.001133787,0,0.201814059,0,0,0.002267574,0,0.003401361,0.004535147,0.001133787,0,0,0,0,0,0.010204082,0,0.106575964,0.017006803,0.001133787,0.001133787,0,0.062358277,0,0,0.001133787,0.001133787,0.005668934,0.297052154,0,0,0.001133787,0.002267574,0,0,0,0.005668934,0,0,0,0.001133787,0.004535147,0.001133787
PF05284,soil,4,0,0,0,0,0,0,0,0,0,0,0.005649718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005649718,0,0,0,0,0,0.988700565,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF05305,soil,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF05360,soil,4,0.002617801,0.311518325,0,0,0,0.272251309,0,0,0,0,0,0.005235602,0,0,0,0,0,0,0,0,0.138743455,0,0,0,0,0,0,0,0,0,0,0.264397906,0,0,0.002617801,0,0,0,0,0,0,0,0,0.002617801,0,0
PF05425,soil,4,0.001212121,0.446060606,0,0,0.001212121,0.019393939,0.001212121,0,0.00969697,0,0,0.002424242,0,0,0,0,0,0,0.015757576,0,0.093333333,0,0,0.001212121,0,0.001212121,0,0,0,0,0,0.406060606,0,0,0,0,0,0,0,0,0.001212121,0,0,0,0,0
PF05957,soil,4,0.004914005,0,0,0,0,0,0,0,0.002457002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002457002,0,0,0,0,0.007371007,0.968058968,0,0,0,0,0,0,0,0,0,0,0,0.002457002,0.012285012,0
PF06127,soil,4,0.001694915,0.028813559,0.005084746,0.001694915,0,0.193220339,0,0,0,0,0,0,0,0,0.001694915,0,0,0.013559322,0,0,0.022033898,0.191525424,0,0,0,0,0,0,0.001694915,0,0.005084746,0.491525424,0,0.001694915,0,0,0,0.010169492,0,0,0,0,0,0.003389831,0,0.027118644
PF06146,soil,4,0,0.02244389,0,0,0.014962594,0.009975062,0,0,0,0.007481297,0.004987531,0.007481297,0.002493766,0,0,0,0,0,0.057356608,0,0.127182045,0,0,0,0,0.002493766,0,0.009975062,0,0,0.002493766,0.725685786,0,0,0,0,0,0,0,0,0,0.004987531,0,0,0,0
PF06170,soil,4,0,0.001831502,0,0,0,0.380952381,0,0,0.003663004,0,0.001831502,0,0,0,0,0,0,0,0,0,0.001831502,0,0,0.001831502,0,0,0,0,0,0,0.005494505,0.598901099,0,0,0,0,0,0,0,0,0,0,0,0,0.001831502,0.001831502
PF06289,soil,4,0.012944984,0.174757282,0,0,0,0.003236246,0,0,0.01618123,0,0,0,0,0,0,0,0,0,0,0.003236246,0.676375405,0,0,0,0,0,0,0,0,0,0.01618123,0.035598706,0,0,0,0.019417476,0,0,0.006472492,0,0,0,0.012944984,0.022653722,0,0
PF06348,soil,4,0.010695187,0.374331551,0,0,0,0.042780749,0,0,0,0,0,0,0,0,0,0,0,0,0.096256684,0,0.005347594,0,0,0,0,0,0,0.005347594,0,0,0,0.459893048,0,0,0,0,0,0,0,0,0.005347594,0,0,0,0,0
PF06412,soil,4,0,0.013333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF06718,soil,4,0,0.398373984,0,0,0,0.073170732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004065041,0.012195122,0,0.004065041,0,0,0,0,0,0,0,0.508130081,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF06724,soil,4,0,0.521472393,0,0.00204499,0,0.08997955,0.00204499,0,0.00204499,0,0,0.00204499,0,0,0,0,0,0,0,0,0.065439673,0.010224949,0,0.00204499,0,0,0,0,0,0,0.00408998,0.294478528,0,0,0.00408998,0,0,0,0,0,0,0,0,0,0,0
PF06736,soil,4,0.009803922,0.343137255,0,0,0,0.242647059,0,0,0.004901961,0,0,0.004901961,0,0,0,0,0,0,0.026960784,0,0.112745098,0,0,0.00245098,0,0.007352941,0,0.00245098,0,0,0.00245098,0.235294118,0,0,0,0,0,0.00245098,0,0,0,0,0,0,0.00245098,0
PF06906,soil,4,0,0.087804878,0,0,0,0.12195122,0,0,0,0,0.004878049,0,0,0,0,0,0,0,0.004878049,0,0.024390244,0,0,0,0,0.004878049,0,0.004878049,0,0,0,0.746341463,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF07027,soil,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004032258,0,0.008064516,0,0,0.004032258,0.971774194,0,0,0,0,0,0,0,0,0,0,0,0,0.012096774,0
PF07087,soil,4,0,0.254901961,0,0,0,0.029411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009803922,0,0,0,0.019607843,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.019607843,0
PF07098,soil,4,0,0.592039801,0,0,0,0.024875622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353233831,0,0,0,0,0,0,0,0,0,0,0.029850746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF07167,soil,4,0,0.065180103,0,0,0,0.001715266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003430532,0,0,0,0,0,0.924528302,0,0.001715266,0,0,0,0,0,0,0.001715266,0,0,0.001715266,0,0
PF07196,soil,4,0.002222222,0.017777778,0,0,0.006666667,0,0,0,0.006666667,0,0,0,0,0,0,0,0,0,0,0.002222222,0.122222222,0,0,0.004444444,0,0,0,0.002222222,0,0,0.013333333,0.797777778,0,0,0,0.008888889,0,0,0.002222222,0,0,0,0.008888889,0.004444444,0,0
PF07330,soil,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF07331,soil,4,0.001222494,0.246943765,0,0,0,0,0.001222494,0,0.001222494,0,0,0.004889976,0,0,0,0,0,0,0.009779951,0,0.166259169,0,0.001222494,0,0.001222494,0.001222494,0,0,0,0,0,0.548899756,0,0,0,0.004889976,0,0,0.002444988,0,0,0,0.003667482,0.004889976,0,0
PF07332,soil,4,0.002022245,0.411526795,0,0,0,0.149646107,0.001011122,0,0.001011122,0,0,0.004044489,0,0,0,0,0.001011122,0,0.001011122,0.001011122,0,0,0,0.001011122,0,0.001011122,0,0.002022245,0,0,0.005055612,0.40950455,0,0,0.002022245,0,0,0,0,0,0,0,0,0.001011122,0.005055612,0.001011122
PF07386,soil,4,0,0.004405286,0.002202643,0,0,0.011013216,0.002202643,0,0.002202643,0,0.004405286,0,0,0,0,0,0,0,0,0,0.0969163,0,0,0,0,0.002202643,0,0.004405286,0,0,0.004405286,0.817180617,0,0,0.004405286,0.002202643,0,0.002202643,0,0,0,0,0,0,0.002202643,0.037444934
PF07452,soil,4,0.011331445,0.1898017,0,0,0,0.158640227,0.002832861,0,0.011331445,0,0.002832861,0,0,0.002832861,0,0,0,0,0.011331445,0,0.07082153,0.099150142,0,0.002832861,0,0.053824363,0,0,0,0,0,0.362606232,0,0,0.005665722,0,0,0,0,0,0,0,0,0.002832861,0.002832861,0.008498584
PF07485,soil,4,0.007692308,0.146153846,0,0,0,0.138461538,0,0,0,0,0.007692308,0,0,0.015384615,0,0,0,0,0,0,0.461538462,0,0,0.007692308,0,0,0,0,0,0,0,0.215384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF07584,soil,4,0.003546099,0.209219858,0,0,0,0.278959811,0.001182033,0,0.004728132,0,0.001182033,0,0,0,0,0,0,0,0.013002364,0.001182033,0.066193853,0,0,0.002364066,0.001182033,0,0,0,0,0,0.010638298,0.398345154,0,0,0.002364066,0,0,0,0,0,0,0,0,0,0.004728132,0.001182033
PF07784,soil,4,0.006779661,0.305084746,0,0,0,0.088135593,0,0,0.006779661,0,0,0.010169492,0,0,0,0,0,0,0.003389831,0,0.155932203,0,0.003389831,0,0,0,0,0,0,0,0,0.410169492,0,0,0,0,0,0,0,0,0,0,0,0.006779661,0.003389831,0
PF07812,soil,4,0.010752688,0.376344086,0,0,0,0,0.010752688,0,0,0,0,0,0,0,0,0,0,0,0.11827957,0,0.010752688,0.010752688,0,0,0,0,0,0,0,0,0,0.462365591,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF07843,soil,4,0.006578947,0.013157895,0,0,0,0.539473684,0,0,0.006578947,0.006578947,0,0,0,0,0,0,0,0,0.006578947,0,0.296052632,0,0,0.006578947,0,0,0,0,0,0,0.006578947,0.098684211,0,0,0,0,0,0,0,0,0,0,0,0.006578947,0.006578947,0
PF07869,soil,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991631799,0,0,0,0,0,0,0,0,0,0,0,0,0.0041841,0.0041841
PF07879,soil,4,0,0.003676471,0,0,0,0.003676471,0,0,0.001838235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983455882,0,0.001838235,0.003676471,0,0,0,0,0,0,0,0,0.001838235,0,0
PF08044,soil,4,0,0.941176471,0,0,0,0.003095975,0,0,0,0,0,0,0,0,0,0,0,0,0.00619195,0,0,0,0,0.00619195,0,0,0,0,0,0,0,0.037151703,0,0,0,0.00619195,0,0,0,0,0,0,0,0,0,0
PF08310,soil,4,0.005128205,0.897435897,0,0,0,0.035897436,0,0,0,0,0,0.01025641,0,0,0,0,0,0,0.005128205,0,0,0.01025641,0,0,0,0.005128205,0,0,0,0,0,0.030769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF08406,soil,4,0.004618938,0.092378753,0,0,0,0.043879908,0,0,0.002309469,0,0,0,0,0.011547344,0,0,0,0,0.009237875,0,0.046189376,0,0,0.002309469,0,0,0,0.009237875,0,0,0,0.773672055,0,0,0,0,0,0,0,0,0,0,0,0.002309469,0.002309469,0
PF08482,soil,4,0.004255319,0.260638298,0,0,0,0.05,0,0,0,0,0,0.007446809,0,0,0,0,0,0,0,0,0.034042553,0,0,0.00212766,0,0.00106383,0,0.003191489,0,0,0.006382979,0.612765957,0,0,0.00212766,0.005319149,0,0,0,0,0,0,0,0,0.006382979,0.004255319
PF08570,soil,4,0,0.129496403,0.002398082,0,0,0.232613909,0.002398082,0.002398082,0,0,0,0,0,0,0,0,0,0,0,0,0.040767386,0.206235012,0,0,0,0.004796163,0,0,0,0,0,0.366906475,0,0,0.002398082,0.009592326,0,0,0,0,0,0,0,0,0,0
PF08592,soil,4,0.003745318,0.436329588,0.001872659,0.001872659,0,0.125468165,0.001872659,0,0,0,0,0.001872659,0,0,0.001872659,0,0,0,0,0,0.02247191,0.18164794,0,0,0,0,0,0,0,0,0.001872659,0.209737828,0,0,0,0,0,0.007490637,0,0,0,0,0,0,0,0.001872659
PF08706,soil,4,0.002985075,0.197014925,0,0,0,0.050746269,0.002985075,0,0.002985075,0,0,0.002985075,0,0.050746269,0,0,0,0,0.017910448,0,0.214925373,0.014925373,0,0.002985075,0,0,0,0.002985075,0,0,0.008955224,0.385074627,0.002985075,0,0,0.005970149,0.008955224,0,0.002985075,0,0.002985075,0,0,0.014925373,0,0.002985075
PF08867,soil,4,0,0.092436975,0,0,0,0.201680672,0,0,0,0,0,0.004201681,0,0,0,0,0,0,0.012605042,0,0.151260504,0,0,0.004201681,0,0.004201681,0,0.004201681,0,0,0.004201681,0.487394958,0,0,0,0.012605042,0,0,0.004201681,0,0,0,0,0.012605042,0.004201681,0
PF08906,soil,4,0,0.155339806,0,0,0,0.165048544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155339806,0.019417476,0,0,0,0.009708738,0,0,0,0,0.019417476,0.466019417,0,0,0,0,0,0,0,0,0,0,0,0,0.009708738,0
PF09326,soil,4,0,0,0.005769231,0,0,0,0,0,0,0,0,0,0,0,0.001923077,0,0,0,0,0,0,0.219230769,0,0,0,0.1,0,0,0.001923077,0,0,0.640384615,0,0,0,0,0,0,0,0,0,0,0,0.001923077,0,0.028846154
PF09348,soil,4,0.003174603,0.857142857,0,0.003174603,0,0.038095238,0,0,0,0,0,0.006349206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012698413,0.015873016,0,0,0.006349206,0,0,0.003174603,0,0,0,0,0,0,0.006349206,0.047619048
PF09350,soil,4,0.00152207,0.340943683,0,0,0,0,0,0,0.00608828,0,0.00152207,0,0,0,0.00152207,0,0,0,0,0,0.152207002,0.168949772,0,0,0,0.03805175,0,0,0,0,0.00152207,0.260273973,0,0,0,0,0,0.00152207,0,0,0,0.00304414,0,0.00304414,0.00152207,0.01826484
PF09356,soil,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007380074,0,0,0,0,0,0,0.003690037,0,0,0.003690037,0.981549815,0,0,0,0,0,0,0,0,0,0,0,0.003690037,0,0
PF09361,soil,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002040816,0,0,0,0,0,0.995918367,0,0,0,0,0,0,0,0,0,0,0,0.002040816,0,0
PF09369,soil,4,0.002312139,0.41849711,0.001156069,0.001156069,0.001156069,0.019653179,0,0,0.015028902,0.003468208,0.001156069,0.008092486,0,0,0.001156069,0,0.001156069,0,0.050867052,0,0.154913295,0.124855491,0,0,0,0.001156069,0,0,0,0,0,0.158381503,0,0.001156069,0,0.006936416,0,0.005780347,0.002312139,0,0.001156069,0,0,0.001156069,0.001156069,0.016184971
PF09489,soil,4,0.002808989,0.449438202,0,0,0,0,0,0,0.002808989,0,0,0,0,0,0,0,0,0,0.050561798,0,0.014044944,0,0,0,0,0,0,0.002808989,0,0,0,0.474719101,0,0,0,0,0,0,0,0,0.002808989,0,0,0,0,0
PF09509,soil,4,0.008403361,0.504201681,0,0,0,0.092436975,0,0,0.025210084,0,0,0,0,0,0,0,0,0,0,0,0.092436975,0,0,0,0,0,0,0.008403361,0,0,0,0.268907563,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF09550,soil,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018691589,0,0,0,0,0.004672897,0,0,0,0,0,0.976635514,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF09557,soil,4,0,0.521428571,0,0,0,0.071428571,0,0,0,0,0.003571429,0.010714286,0,0,0,0,0,0,0,0.003571429,0.142857143,0,0,0,0,0,0,0.003571429,0,0,0.003571429,0.235714286,0,0,0,0,0,0,0,0,0,0,0,0.003571429,0,0
PF09650,soil,4,0,0.004484305,0,0,0,0.031390135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004484305,0.946188341,0,0,0.00896861,0,0,0,0,0,0,0,0.004484305,0,0,0
PF09685,soil,4,0.003067485,0.243865031,0,0.001533742,0,0.282208589,0,0,0.007668712,0.001533742,0.003067485,0.009202454,0,0,0,0,0,0,0.035276074,0,0.222392638,0.003067485,0,0,0,0,0,0,0,0,0.007668712,0.170245399,0,0,0.003067485,0,0,0,0,0.001533742,0,0,0,0,0.004601227,0
PF09819,soil,4,0,0.52238806,0,0,0,0,0,0,0,0.002985075,0,0,0,0,0,0,0,0,0.002985075,0,0.444776119,0,0,0,0,0,0,0,0,0,0,0.020895522,0,0,0,0.002985075,0,0,0,0,0,0,0,0.002985075,0,0
PF09828,soil,4,0,0.106280193,0,0,0,0.154589372,0,0,0.004830918,0,0.004830918,0,0,0,0,0,0,0,0,0,0.009661836,0,0,0.004830918,0,0.004830918,0,0,0,0,0,0.70531401,0,0,0,0,0,0,0,0,0,0,0,0.004830918,0,0
PF09858,soil,4,0.031746032,0,0,0,0,0.111111111,0.015873016,0,0.158730159,0,0.015873016,0,0,0,0,0,0,0,0.206349206,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0.095238095,0,0,0.031746032,0,0,0,0,0.015873016,0,0,0,0.031746032,0,0
PF09860,soil,4,0,0.407792208,0,0,0,0,0,0,0.018181818,0,0,0.007792208,0,0,0,0,0,0,0,0,0.394805195,0.002597403,0,0,0,0,0,0,0,0,0,0.150649351,0,0,0,0.01038961,0,0,0,0,0,0,0,0.007792208,0,0
PF09907,soil,4,0.0041841,0,0,0,0,0.389121339,0,0,0.008368201,0,0,0.008368201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041841,0,0.0041841,0,0,0,0.560669456,0,0,0,0.0041841,0,0,0,0,0,0,0,0.0041841,0.012552301,0
